epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,16198.1,1.51836,1.30811,1.18559,0.50457,0.40416,0.41639,0.2509,1.42764,1.18757,1.17379,0.002212,0.002212,0.002212
120,16329.1,1.52018,1.30267,1.18293,0.50614,0.40169,0.41687,0.25115,1.42705,1.18687,1.17355,0.002146,0.002146,0.002146
121,16451.4,1.51418,1.30359,1.18429,0.50388,0.40235,0.41682,0.25111,1.427,1.18647,1.17316,0.00208,0.00208,0.00208
122,16584.1,1.52292,1.30954,1.18779,0.50578,0.40365,0.41789,0.25164,1.42656,1.18591,1.17292,0.002014,0.002014,0.002014
123,16726.7,1.5158,1.30181,1.18525,0.50624,0.40298,0.41751,0.25136,1.42647,1.18576,1.17274,0.001948,0.001948,0.001948
124,16857.7,1.50852,1.29906,1.18018,0.5076,0.4037,0.4179,0.25158,1.42635,1.1852,1.17246,0.001882,0.001882,0.001882
125,16980.6,1.5117,1.29914,1.18017,0.50654,0.40535,0.41809,0.25195,1.42625,1.18484,1.17237,0.001816,0.001816,0.001816
126,17112.2,1.51655,1.30115,1.18194,0.50844,0.40484,0.41854,0.25233,1.42587,1.18425,1.17211,0.00175,0.00175,0.00175
127,17252,1.51605,1.30477,1.1852,0.50713,0.40479,0.41878,0.25228,1.42634,1.18458,1.17201,0.001684,0.001684,0.001684
128,17383.9,1.51759,1.30178,1.18289,0.50664,0.40517,0.41897,0.25272,1.42597,1.18389,1.17173,0.001618,0.001618,0.001618
129,17507.6,1.51518,1.29817,1.17975,0.50485,0.40552,0.41902,0.25251,1.42585,1.18377,1.17157,0.001552,0.001552,0.001552
130,17630.4,1.51495,1.3039,1.17933,0.50749,0.40543,0.41933,0.25269,1.42572,1.18345,1.17131,0.001486,0.001486,0.001486
131,17753.5,1.50898,1.29366,1.17915,0.50781,0.40592,0.4195,0.25279,1.42574,1.18285,1.17102,0.00142,0.00142,0.00142
132,17891.3,1.5048,1.28443,1.1762,0.51239,0.4037,0.4201,0.25299,1.42542,1.18278,1.17071,0.001354,0.001354,0.001354
133,18023.6,1.51504,1.29947,1.17871,0.51071,0.40317,0.41974,0.2526,1.42552,1.18257,1.17051,0.001288,0.001288,0.001288
134,18155.3,1.50821,1.28534,1.17516,0.51049,0.40379,0.41999,0.25279,1.42557,1.18224,1.17041,0.001222,0.001222,0.001222
135,18286,1.50426,1.28584,1.17622,0.50842,0.40634,0.42039,0.25283,1.42554,1.1817,1.17022,0.001156,0.001156,0.001156
136,18435.7,1.5087,1.28736,1.17855,0.50773,0.4072,0.42063,0.25316,1.42532,1.18152,1.17016,0.00109,0.00109,0.00109
137,18572.7,1.50123,1.28727,1.17621,0.51062,0.40395,0.42061,0.25332,1.42472,1.1812,1.16982,0.001024,0.001024,0.001024
138,18713.7,1.51463,1.29293,1.18033,0.51181,0.40391,0.42082,0.25355,1.42439,1.18066,1.1696,0.000958,0.000958,0.000958
139,18837,1.50249,1.28126,1.1738,0.51275,0.40376,0.42113,0.25367,1.42398,1.18037,1.16945,0.000892,0.000892,0.000892
140,18985,1.50607,1.28591,1.17348,0.51108,0.40526,0.42105,0.25346,1.424,1.18017,1.16928,0.000826,0.000826,0.000826
141,19096.8,1.44774,1.20115,1.16492,0.51132,0.40477,0.42043,0.25353,1.42392,1.17964,1.16914,0.00076,0.00076,0.00076
142,19198.4,1.44144,1.183,1.15903,0.51071,0.40574,0.42089,0.25362,1.42409,1.17927,1.16917,0.000694,0.000694,0.000694
143,19299.1,1.43893,1.18332,1.15787,0.51028,0.4063,0.42114,0.25344,1.42403,1.17887,1.16915,0.000628,0.000628,0.000628
144,19401.9,1.43918,1.18125,1.15889,0.51335,0.40517,0.42131,0.25355,1.42404,1.17829,1.169,0.000562,0.000562,0.000562
145,19504.4,1.43514,1.17667,1.1584,0.51049,0.40731,0.42152,0.25357,1.42389,1.17752,1.16894,0.000496,0.000496,0.000496
146,19606.8,1.432,1.17416,1.15808,0.51067,0.40777,0.42181,0.25376,1.42401,1.17731,1.16895,0.00043,0.00043,0.00043
147,19708.7,1.43232,1.17225,1.15501,0.51132,0.40633,0.42189,0.25377,1.42396,1.17677,1.16901,0.000364,0.000364,0.000364
148,19810.3,1.43232,1.17294,1.15402,0.51004,0.40821,0.42245,0.25411,1.42397,1.17641,1.169,0.000298,0.000298,0.000298
149,19913.5,1.42981,1.16698,1.15435,0.51129,0.40814,0.42261,0.25423,1.42392,1.17617,1.1689,0.000232,0.000232,0.000232
150,20015.6,1.42759,1.16444,1.15329,0.51082,0.4085,0.42252,0.25423,1.42358,1.17577,1.16878,0.000166,0.000166,0.000166
