epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,18289,1.53603,1.28177,1.31948,0.50659,0.4152,0.42498,0.25278,1.45605,1.19334,1.30572,0.003202,0.003202,0.003202
105,18464.3,1.53428,1.27739,1.32191,0.50582,0.41509,0.42477,0.25267,1.45645,1.19291,1.30518,0.003136,0.003136,0.003136
106,18639.8,1.52793,1.27494,1.31833,0.50927,0.41268,0.42551,0.25336,1.4557,1.19204,1.30455,0.00307,0.00307,0.00307
107,18815.8,1.53673,1.27871,1.31802,0.50604,0.41241,0.42579,0.25418,1.45515,1.19044,1.30396,0.003004,0.003004,0.003004
108,18993.6,1.53422,1.2704,1.31441,0.50549,0.41777,0.42577,0.25437,1.4555,1.19027,1.30374,0.002938,0.002938,0.002938
109,19168.7,1.53133,1.27527,1.32121,0.50663,0.41709,0.42677,0.25469,1.45532,1.18938,1.30358,0.002872,0.002872,0.002872
110,19343.7,1.52835,1.27034,1.32127,0.50703,0.41791,0.42622,0.25438,1.45514,1.18896,1.30331,0.002806,0.002806,0.002806
111,19518.6,1.53478,1.27673,1.3173,0.50938,0.41728,0.42677,0.25432,1.45482,1.18812,1.30294,0.00274,0.00274,0.00274
112,19690.7,1.5291,1.27125,1.31873,0.50923,0.4187,0.42667,0.25401,1.45418,1.1874,1.30236,0.002674,0.002674,0.002674
113,19864.7,1.52313,1.26069,1.31368,0.50251,0.42002,0.42692,0.25427,1.45483,1.18658,1.30218,0.002608,0.002608,0.002608
114,20037.9,1.53006,1.27015,1.31511,0.50401,0.42068,0.4264,0.25432,1.4549,1.18689,1.30182,0.002542,0.002542,0.002542
115,20213.4,1.52101,1.25971,1.31375,0.50611,0.41811,0.42645,0.25385,1.45433,1.18624,1.30128,0.002476,0.002476,0.002476
116,20389.3,1.52704,1.26336,1.31104,0.50795,0.41986,0.42613,0.25387,1.45432,1.18577,1.30098,0.00241,0.00241,0.00241
117,20560.3,1.51573,1.25303,1.30656,0.50938,0.41807,0.42698,0.2542,1.45388,1.18513,1.30029,0.002344,0.002344,0.002344
118,20733.3,1.51588,1.24953,1.31162,0.51058,0.41789,0.42682,0.25391,1.45381,1.18538,1.2999,0.002278,0.002278,0.002278
119,20907.7,1.51677,1.25383,1.30436,0.51179,0.41716,0.42698,0.25413,1.45351,1.18466,1.2996,0.002212,0.002212,0.002212
120,21079.9,1.51527,1.24894,1.30678,0.5106,0.41959,0.42818,0.25468,1.45314,1.18394,1.29923,0.002146,0.002146,0.002146
121,21252.8,1.51645,1.2511,1.31112,0.50349,0.42197,0.42772,0.25456,1.45392,1.18436,1.29925,0.00208,0.00208,0.00208
122,21423.8,1.51446,1.2529,1.3093,0.50501,0.4217,0.42777,0.25455,1.45398,1.18329,1.2989,0.002014,0.002014,0.002014
123,21595.7,1.51339,1.24777,1.30529,0.50708,0.42069,0.42809,0.25464,1.45388,1.18282,1.29853,0.001948,0.001948,0.001948
124,21770.4,1.51165,1.2452,1.30277,0.50824,0.42117,0.42864,0.25502,1.45406,1.18239,1.29834,0.001882,0.001882,0.001882
125,21944.5,1.50702,1.23634,1.30113,0.50861,0.42163,0.42908,0.25516,1.45418,1.1825,1.29808,0.001816,0.001816,0.001816
126,22118.8,1.50845,1.23896,1.30042,0.50852,0.4222,0.42883,0.25528,1.45416,1.18196,1.29787,0.00175,0.00175,0.00175
127,22293.6,1.51604,1.25015,1.30822,0.50834,0.42154,0.42911,0.25553,1.45379,1.18161,1.29757,0.001684,0.001684,0.001684
128,22468.2,1.5147,1.24875,1.30631,0.50559,0.42261,0.4295,0.25587,1.45371,1.18157,1.29743,0.001618,0.001618,0.001618
129,22641.4,1.51033,1.24096,1.29683,0.50721,0.42241,0.42951,0.25592,1.45339,1.18079,1.29704,0.001552,0.001552,0.001552
130,22814.5,1.50314,1.23281,1.30021,0.50538,0.42421,0.42951,0.25648,1.4531,1.18065,1.29663,0.001486,0.001486,0.001486
131,22987.8,1.50524,1.2435,1.30222,0.50611,0.42459,0.42976,0.25667,1.45308,1.18052,1.29633,0.00142,0.00142,0.00142
132,23160.5,1.50418,1.23412,1.29813,0.50748,0.42541,0.42981,0.25697,1.4531,1.17992,1.29624,0.001354,0.001354,0.001354
133,23339.1,1.5042,1.23468,1.29492,0.50743,0.42538,0.43042,0.25699,1.45292,1.17959,1.29597,0.001288,0.001288,0.001288
134,23517.5,1.49957,1.22419,1.29379,0.51035,0.42398,0.43044,0.25733,1.45284,1.17927,1.29577,0.001222,0.001222,0.001222
135,23697.1,1.50708,1.23145,1.29366,0.51169,0.42455,0.43044,0.25733,1.45315,1.17909,1.29569,0.001156,0.001156,0.001156
136,23875.1,1.50391,1.23015,1.29594,0.51139,0.4247,0.43087,0.25773,1.45303,1.17891,1.29557,0.00109,0.00109,0.00109
137,24052.7,1.50068,1.22942,1.29601,0.51052,0.42396,0.43069,0.25764,1.45289,1.1786,1.29526,0.001024,0.001024,0.001024
138,24234.1,1.50145,1.2302,1.29469,0.51083,0.42441,0.43085,0.25779,1.45267,1.1784,1.29504,0.000958,0.000958,0.000958
139,24412.9,1.50003,1.22433,1.2942,0.51177,0.42587,0.43118,0.25821,1.45241,1.1779,1.29488,0.000892,0.000892,0.000892
140,24591,1.49531,1.22167,1.28805,0.51476,0.42476,0.43199,0.25849,1.45233,1.17808,1.29476,0.000826,0.000826,0.000826
141,24758.4,1.44374,1.14494,1.28834,0.51744,0.42431,0.43207,0.25866,1.45263,1.17845,1.2948,0.00076,0.00076,0.00076
142,24923.7,1.43182,1.12682,1.28058,0.51894,0.42354,0.43234,0.25878,1.45228,1.17803,1.29465,0.000694,0.000694,0.000694
143,25086,1.42936,1.12083,1.27835,0.5128,0.42582,0.43234,0.25842,1.45241,1.17788,1.29458,0.000628,0.000628,0.000628
144,25250,1.42904,1.12229,1.27966,0.51429,0.42507,0.43154,0.25806,1.45254,1.17791,1.29458,0.000562,0.000562,0.000562
145,25415.1,1.42279,1.11485,1.27783,0.51218,0.42575,0.4314,0.25817,1.45254,1.17784,1.29457,0.000496,0.000496,0.000496
146,25574.3,1.42338,1.11254,1.27518,0.50848,0.42704,0.43164,0.25821,1.45277,1.17772,1.29446,0.00043,0.00043,0.00043
147,25737.9,1.41934,1.11097,1.27278,0.51289,0.42578,0.43193,0.2581,1.45272,1.17759,1.29434,0.000364,0.000364,0.000364
148,25904.1,1.4215,1.11052,1.27419,0.51256,0.42594,0.43197,0.25828,1.45284,1.17755,1.29438,0.000298,0.000298,0.000298
149,26069.2,1.41921,1.1087,1.27422,0.51259,0.42644,0.43253,0.25854,1.45296,1.17739,1.29428,0.000232,0.000232,0.000232
150,26234.5,1.41531,1.1053,1.27206,0.51132,0.42593,0.43234,0.25831,1.45319,1.17749,1.29419,0.000166,0.000166,0.000166
