epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,19882.5,1.45782,1.22164,1.14303,0.53878,0.44366,0.45709,0.27941,1.38205,1.12746,1.13634,0.001024,0.001024,0.001024
138,20028.5,1.47118,1.22779,1.14665,0.53751,0.44354,0.45668,0.27931,1.38191,1.12759,1.13608,0.000958,0.000958,0.000958
139,20158.7,1.45906,1.21615,1.14084,0.53849,0.44406,0.45672,0.27919,1.38134,1.12721,1.1359,0.000892,0.000892,0.000892
140,20318.5,1.46315,1.21968,1.14043,0.53845,0.44462,0.45654,0.27926,1.38164,1.12722,1.13581,0.000826,0.000826,0.000826
141,20436.5,1.40821,1.13678,1.13141,0.54137,0.44323,0.45683,0.27913,1.38159,1.12697,1.13567,0.00076,0.00076,0.00076
142,20545.1,1.40088,1.11983,1.12538,0.53708,0.44508,0.45711,0.27926,1.38162,1.12662,1.13544,0.000694,0.000694,0.000694
143,20662.6,1.39871,1.11792,1.12481,0.53562,0.44473,0.45687,0.27922,1.38145,1.12564,1.13522,0.000628,0.000628,0.000628
144,20779.1,1.39871,1.11716,1.12705,0.53644,0.44492,0.45696,0.27944,1.38182,1.12552,1.13529,0.000562,0.000562,0.000562
145,20887.5,1.3941,1.11428,1.12599,0.54012,0.44357,0.45733,0.27958,1.38164,1.12509,1.13508,0.000496,0.000496,0.000496
146,21019.6,1.39316,1.11078,1.12411,0.53862,0.44508,0.45702,0.27946,1.38157,1.12481,1.13491,0.00043,0.00043,0.00043
147,21128,1.39249,1.10913,1.12235,0.53852,0.44566,0.45728,0.2796,1.38155,1.12439,1.13481,0.000364,0.000364,0.000364
148,21236.2,1.39258,1.10945,1.12161,0.53791,0.44438,0.45703,0.27927,1.38156,1.12427,1.13477,0.000298,0.000298,0.000298
149,21343.5,1.39037,1.1045,1.12186,0.53599,0.44511,0.45714,0.27946,1.38163,1.12403,1.13473,0.000232,0.000232,0.000232
150,21458.7,1.38761,1.10175,1.12038,0.53324,0.44497,0.45698,0.27943,1.38143,1.12374,1.1346,0.000166,0.000166,0.000166
